"","Seconds","Date_Time","CO2ppm","WVppt","RefBP","DegC1","DegC2","Volts_6","FRB_mlmin","FRC_mlmin","Chamber","TC1","RH_pct","Light_Lux","BP_kPa","Act_1","Act_2","Act_3","Act_4","Act_5","Act_6","Act_7","Act_8","Act_9","Act_10","Act_11","Act_12","Act_13","Act_14","Act_15","Act_16","c_FRC_mlmin","c_CO2ppm","CO2_mlmin","FlyChamber1","FlyChamber2","FlyChamber3","FlyChamber4","FlyChamber5","FlyChamber6","FlyChamber7","FlyChamber8","FlyChamber9","FlyChamber10","FlyChamber11","FlyChamber12","FlyChamber13","FlyChamber14","FlyChamber15","FlyChamber16","CO2_mlminFly1","CO2_mlminFly2","CO2_mlminFly3","CO2_mlminFly4","CO2_mlminFly5","CO2_mlminFly6","CO2_mlminFly7","CO2_mlminFly8","CO2_mlminFly9","CO2_mlminFly10","CO2_mlminFly11","CO2_mlminFly12","CO2_mlminFly13","CO2_mlminFly14","CO2_mlminFly15","CO2_mlminFly16"
"1",0,61962.25,0.1452,25.0341,94.9369,19.931,19.9071,2.5044,24.73,24.72,0,21.04,16.46,3.72,100.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.07024,3.445491e-09,8.637928e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",1,61962.25,0.1373,25.0312,94.9285,19.9291,19.9043,2.5034,25.1,25.05,0,21.02,16.53,3.72,100.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.07024,3.854521e-09,9.663374e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3",2,61962.25,0.1331,25.0291,94.9292,19.9267,19.91,2.5018,25.07,25.06,0,21.02,16.53,4.05,100.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.07024,-9.984016e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4",3,61962.25,0.1293,25.033,94.9268,19.9259,19.9029,2.5013,25.05,25.04,0,21.02,16.53,3.72,100.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.07024,-6.020218e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5",4,61962.25,0.1306,25.0316,94.9263,19.9267,19.8965,2.5025,25.09,25.05,0,21.02,16.53,3.89,100.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.07024,1.860195e-08,4.663554e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6",5,61962.25,0.1309,25.0183,94.9259,19.9244,19.895,2.503,25.05,25.05,0,21.02,16.53,3.72,100.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.07024,2.723158e-08,6.827022e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7",6,61962.25,0.1147,25.0227,94.9302,19.9248,19.9026,2.5019,25.05,25.04,0,21.02,16.53,4.13,100.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.07024,2.843566e-08,7.128886e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8",7,61962.25,0.1121,25.0292,94.9312,19.9189,19.8991,2.5023,25.03,25.05,0,21.02,16.53,3.72,100.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.07024,2.797999e-08,7.01465e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9",8,61962.25,0.1088,25.0368,94.9268,19.9241,19.9069,2.5032,25.11,25.08,0,21.02,16.55,3.72,100.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.04884,2.710442e-08,6.789344e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10",9,61962.25,0.1081,25.0323,94.9283,19.9161,19.9071,2.5012,25.05,25.05,0,21.02,16.55,3.72,100.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.04605,2.625377e-08,6.575532e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11",10,61962.25,0.1136,25.0331,94.9277,19.9171,19.9054,2.5024,25.03,25.04,0,21.02,16.55,3.72,100.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.04357,2.625594e-08,6.575424e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12",11,61962.25,0.1052,25.0422,94.9278,19.9216,19.9078,2.5022,25.15,25.04,0,21.02,16.55,3.9,100.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.03949,1.983502e-08,4.966588e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13",12,61962.25,0.1078,25.04,94.9284,19.9246,19.9077,2.5024,25.09,24.99,0,21.02,16.55,3.75,100.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.03733,6.806508e-09,1.704168e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14",13,61962.25,0.1096,25.045,94.9296,19.923,19.9047,2.502,25.05,25.05,0,20.99,16.55,3.68,100.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.03517,-2.448432e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15",14,61962.25,0.1053,25.0401,94.926,19.9198,19.9054,2.5039,24.98,25.07,0,20.99,16.55,3.75,100.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.03462,-4.028976e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16",15,61962.25,0.1052,25.0353,94.9257,19.9261,19.9114,2.5042,25.02,25,0,20.99,16.55,3.73,100.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.03129,-4.630804e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17",16,61962.25,0.1089,25.0284,94.9299,19.9297,19.9078,2.5041,24.99,25.03,0,20.99,16.55,3.72,100.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.05293,-1.002783e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18",17,61962.25,0.1078,25.0298,94.9286,19.9213,19.9031,2.5039,25.06,25.04,0,20.99,16.55,4.13,100.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.05155,4.969277e-09,1.244881e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19",18,61962.25,0.1081,25.0356,94.9273,19.9245,19.907,2.5022,24.98,25.04,0,20.99,16.55,3.72,100.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.04095,1.699626e-08,4.256026e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20",19,61962.25,0.1103,25.0159,94.9298,19.9256,19.9067,2.5025,25.04,25.03,0,20.99,16.55,4.05,100.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.02073,5.588576e-09,1.398303e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21",20,61962.25,0.1071,25.0354,94.9287,19.9247,19.9077,2.5032,25,25.03,0,20.99,16.55,3.72,100.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.98037,-1.300633e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22",21,61962.25,0.106,25.0488,94.9263,19.9239,19.904,2.5029,25.04,24.99,0,20.99,16.55,3.89,100.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.93648,-3.790431e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23",22,61962.25,0.1028,25.0445,94.9274,19.9203,19.9064,2.5031,25.05,25.01,0,20.99,16.55,3.72,100.019,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,24.87167,-5.023867e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24",23,61962.25,0.0988,25.0384,94.9306,19.9239,19.9055,2.5023,24.79,24.71,0,20.99,16.55,4.13,100.019,0,0,0,0,0,0,0,0,0,0,0,3.94,0,0,0,0,24.80232,-8.196011e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25",24,61962.25,0.0802,25.042,94.9299,19.9227,19.9058,2.503,24.75,24.76,0,20.99,16.55,3.72,100.019,0,0,0,0,0,0,0,0,0,0,0,2.21,0,0,0,0,24.76642,2.465002e-09,6.104927e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26",25,61962.25,0.0836,25.0426,94.9307,19.9272,19.902,2.5034,24.76,24.71,0,20.99,16.55,3.75,100.018,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,0,24.75553,-2.065167e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27",26,61962.25,0.087,25.0352,94.9285,19.9247,19.8978,2.5035,24.76,24.67,0,20.99,16.55,3.73,100.017,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,24.76776,-9.06159e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28",27,61962.25,0.1008,25.0343,94.9273,19.9272,19.9035,2.5038,24.69,24.69,0,20.99,16.55,4,100.017,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,24.7987,-1.033069e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29",28,61962.25,0.0976,25.0305,94.9248,19.9287,19.9036,2.5034,24.67,24.7,0,20.98,16.55,3.75,100.018,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,24.8447,-5.762026e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30",29,61962.25,0.1024,25.0314,94.9292,19.9219,19.9019,2.5042,24.92,24.99,0,20.98,16.55,3.75,100.019,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,24.90404,-9.969487e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31",30,61962.25,0.1337,25.0332,94.9257,19.9196,19.8955,2.5043,25.14,25.18,0,20.98,16.55,3.75,100.019,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,24.98111,-8.389726e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32",31,61962.25,0.1111,25.0326,94.9261,19.9228,19.8973,2.505,25.13,25.12,0,20.98,16.55,3.75,100.019,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,25.02662,1.840569e-09,4.606321e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33",32,61962.25,0.0909,25.034,94.9264,19.9156,19.9021,2.5046,25.11,25.1,0,20.98,16.55,4.14,100.019,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,25.06972,4.079655e-09,1.022758e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34",33,61962.25,0.0854,25.0369,94.9262,19.9183,19.9078,2.5056,25.05,25.07,0,20.98,16.55,3.75,100.02,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,25.09876,7.465206e-09,1.873674e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35",34,61962.25,0.0863,25.038,94.9274,19.92,19.8951,2.5044,25,25.05,0,20.98,16.55,3.9,100.02,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,25.10536,1.001021e-08,2.5131e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36",35,61962.25,0.0875,25.0351,94.926,19.9174,19.8918,2.5034,25.07,25.07,0,20.98,16.55,3.75,100.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.09314,1.14531e-08,2.873942e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37",36,61962.25,0.0893,25.0415,94.9274,19.9242,19.9033,2.5034,25.04,25.05,0,20.98,16.55,3.94,100.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0575,1.613419e-08,4.042826e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38",37,61962.25,0.0929,25.0399,94.9277,19.9208,19.8947,2.504,25,25.02,0,20.98,16.55,3.75,100.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.03599,1.94544e-08,4.870603e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39",38,61962.25,0.0918,25.0294,94.9266,19.9132,19.8921,2.5025,25.05,25.05,0,20.98,16.55,4.16,100.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.03781,1.353078e-08,3.387812e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40",39,61962.25,0.0865,25.0311,94.9282,19.9141,19.8916,2.5038,25.08,25.05,0,20.98,16.55,3.75,100.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.04167,2.793804e-09,6.996152e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41",40,61962.25,0.0882,25.0287,94.9255,19.9225,19.8991,2.5035,25.11,25.03,0,20.98,16.55,3.75,100.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.04571,-2.42193e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42",41,61962.25,0.0872,25.0155,94.9303,19.9225,19.8934,2.5031,25.04,25.04,0,20.98,16.55,3.72,100.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.04781,-1.314566e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"43",42,61962.25,0.0839,25.0119,94.927,19.9201,19.8964,2.5019,25.02,25.04,0,20.98,16.55,3.75,100.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.04768,-9.190321e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"44",43,61962.25,0.0814,25.0226,94.9267,19.9139,19.8933,2.5036,25.1,25.06,0,20.98,16.55,4.13,100.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.04687,-2.272564e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"45",44,61962.25,0.0756,25.0179,94.9292,19.9151,19.8954,2.504,25.09,25.08,0,20.98,16.55,3.75,100.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.06649,-1.380299e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46",45,61962.25,0.0752,25.0343,94.9272,19.9179,19.9006,2.5034,25.14,25.06,0,20.98,16.55,3.77,100.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.07162,1.433007e-09,3.592782e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"47",46,61962.25,0.0813,25.0382,94.9283,19.9164,19.9012,2.5036,25.06,25.03,0,20.98,16.55,3.75,100.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.06356,8.705333e-10,2.181866e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48",47,61962.25,0.0834,25.0446,94.9268,19.9199,19.9008,2.5033,25.05,25.03,0,20.98,16.55,3.75,100.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0439,-4.841857e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"49",48,61962.25,0.0811,25.0435,94.9261,19.9231,19.8999,2.5037,25.07,25.03,0,20.98,16.55,3.75,100.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0104,-9.014845e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50",49,61962.25,0.082,25.0445,94.9269,19.9196,19.9011,2.5036,25.1,25.03,0,20.98,16.55,4.14,100.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.94445,-1.849085e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51",50,61962.25,0.0787,25.0323,94.9304,19.9202,19.9099,2.5046,25.08,25.07,0,20.98,16.55,3.75,100.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.886,6.5782e-09,1.637051e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"52",51,61962.25,0.065,25.0376,94.9269,19.9221,19.9029,2.5039,24.7,24.79,0,20.98,16.55,3.9,100.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.84353,5.147398e-09,1.278795e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53",52,61962.25,0.0655,25.0323,94.9263,19.924,19.8963,2.5048,24.78,24.73,0,20.98,16.55,3.65,100.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.81594,4.767359e-09,1.183065e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54",53,61962.25,0.0733,25.0383,94.925,19.9243,19.8976,2.5053,24.73,24.72,0,20.98,16.54,3.58,100.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.80405,3.512926e-09,8.713481e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55",54,61962.25,0.0787,25.0575,94.9316,19.9153,19.8935,2.5053,24.64,24.69,0,20.98,16.54,3.68,100.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.80855,-4.499473e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56",55,61962.25,0.0784,25.0583,94.9278,19.9147,19.8988,2.5046,24.72,24.67,0,20.98,16.54,3.72,100.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.82519,-1.082361e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57",56,61962.25,0.0789,25.0367,94.9311,19.9209,19.9029,2.5049,24.99,24.98,0,20.98,16.54,3.75,100.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.85633,-1.474698e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58",57,61962.25,0.0992,25.0406,94.9291,19.9174,19.8985,2.5041,25.03,25.02,0,20.98,16.54,3.75,100.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.90846,3.592364e-09,8.948027e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59",58,61962.25,0.0884,25.041,94.9278,19.9221,19.9004,2.5039,25.05,25.02,0,20.93,16.54,4.16,100.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9788,1.222594e-08,3.053893e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60",59,61962.25,0.0825,25.038,94.93,19.9152,19.9029,2.502,25.06,25.06,0,20.93,16.54,3.75,100.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.02399,-2.852197e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"61",60,61962.25,0.0765,25.0305,94.9354,19.9154,19.8981,2.5031,25.08,25.07,0,20.93,16.54,3.75,100.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.05862,-7.035929e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62",61,61962.25,0.0765,25.0353,94.9334,19.9161,19.8978,2.5041,25.06,25.04,0,20.93,16.54,3.75,100.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.07997,-8.187677e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"63",62,61962.25,0.0802,25.0376,94.9353,19.9176,19.9008,2.5039,25.08,25.07,0,20.93,16.54,3.96,100.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.07957,-7.520654e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64",63,61962.25,0.0794,25.0334,94.9316,19.911,19.8945,2.5043,25.05,25.09,0,20.93,16.54,3.75,100.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0589,-6.767418e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"65",64,61962.25,0.0748,25.0531,94.9313,19.9069,19.9002,2.505,25.01,25.03,0,20.93,16.54,3.92,100.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0568,-5.752597e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66",65,61962.25,0.0765,25.0457,94.9313,19.9123,19.9013,2.5047,25,25.03,0,20.93,16.54,3.75,100.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.05286,-4.835276e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67",66,61962.25,0.0721,25.0382,94.9321,19.9105,19.8917,2.5032,25.09,25.06,0,20.93,16.54,4.03,100.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.04939,-3.786629e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"68",67,61962.25,0.0735,25.03,94.9311,19.91,19.8976,2.5031,25.13,25.04,0,20.93,16.54,3.75,100.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.05028,-2.500869e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"69",68,61962.25,0.0686,25.0397,94.9307,19.9131,19.9015,2.5036,25.1,25.04,0,20.93,16.54,3.73,100.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.05091,-1.117183e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"70",69,61962.25,0.0628,25.0374,94.9301,19.9148,19.9048,2.5039,25.05,25.07,0,20.93,16.54,3.75,100.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.04805,9.282611e-09,2.325113e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"71",70,61962.25,0.0766,25.0302,94.9309,19.9125,19.9012,2.5039,25.07,25.05,0,20.93,16.54,4.03,100.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.04941,3.024335e-08,7.575782e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72",71,61962.25,0.0825,25.0344,94.9319,19.9114,19.9034,2.5038,25,25.04,0,20.93,16.54,3.75,100.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.05472,5.101028e-08,1.278049e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"73",72,61962.25,0.0758,25.0353,94.9329,19.9081,19.898,2.5033,25.07,25.07,0,20.93,16.54,3.75,100.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0502,2.85383e-08,7.148902e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"74",73,61962.25,0.0693,25.035,94.9368,19.9114,19.8949,2.5021,25.03,25.05,0,20.93,16.66,4.14,100.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.04352,-2.011268e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
